raw,filtered,baseline,delta,event,coin_in,state
36501,36440,35993,447,0,0,0
36481,36444,35994,450,0,0,0
36421,36442,35995,447,0,0,0
36501,36448,35996,452,0,0,0
36580,36461,35997,464,0,0,0
36501,36465,35998,467,0,0,0
36481,36467,35999,467,0,0,0
36481,36468,36000,468,0,0,0
36501,36471,36001,470,0,0,0
36481,36472,36002,470,0,0,0
36421,36467,36003,464,0,0,0
36481,36469,36004,465,0,0,0
36421,36464,36005,459,0,0,0
36481,36466,36006,460,0,0,0
36501,36469,36007,462,0,0,0
36421,36464,36008,457,0,0,0
36481,36466,36009,457,0,0,0
36481,36467,36010,458,0,0,0
36441,36465,36010,454,0,0,0
36501,36468,36011,457,0,0,0
36481,36470,36012,457,0,0,0
36481,36471,36013,458,0,0,0
36421,36466,36014,452,0,0,0
36481,36467,36015,452,0,0,0
36441,36465,36016,449,0,0,0
36421,36460,36017,444,0,0,0
36481,36462,36018,445,0,0,0
36421,36458,36019,440,0,0,0
36441,36457,36019,437,0,0,0
36421,36453,36020,433,0,0,0
36580,36466,36021,444,0,0,0
36481,36467,36022,445,0,0,0
36540,36475,36023,451,0,0,0
36401,36467,36024,443,0,0,0
36441,36465,36025,440,0,0,0
36501,36468,36026,442,0,0,0
36421,36463,36027,437,0,0,0
36481,36465,36027,438,0,0,0
36421,36461,36028,433,0,0,0
36481,36463,36029,434,0,0,0
36481,36465,36030,435,0,0,0
36481,36466,36031,435,0,0,0
36481,36468,36032,436,0,0,0
36481,36469,36033,436,0,0,0
36481,36470,36034,437,0,0,0
36481,36471,36035,437,0,0,0
36421,36466,36035,431,0,0,0
36501,36470,36036,434,0,0,0
36481,36471,36037,434,0,0,0
36481,36472,36038,434,0,0,0
36580,36483,36039,444,0,0,0
36481,36483,36040,443,0,0,0
36481,36482,36041,442,0,0,0
36540,36488,36042,446,0,0,0
36421,36481,36043,439,0,0,0
36540,36487,36044,444,0,0,0
36481,36487,36045,442,0,0,0
36481,36486,36045,441,0,0,0
36481,36486,36046,439,0,0,0
36481,36485,36047,438,0,0,0
36481,36485,36048,437,0,0,0
36501,36486,36049,437,0,0,0
36481,36486,36050,436,0,0,0
36481,36485,36051,435,0,0,0
36421,36479,36051,428,0,0,0
36501,36481,36052,429,0,0,0
36481,36481,36053,428,0,0,0
36481,36481,36054,427,0,0,0
36481,36481,36055,426,0,0,0
36481,36481,36056,425,0,0,0
36481,36481,36057,425,0,0,0
36481,36481,36057,424,0,0,0
36481,36481,36058,423,0,0,0
36481,36481,36059,422,0,0,0
36421,36475,36060,415,0,0,0
36501,36478,36061,417,0,0,0
36481,36478,36062,416,0,0,0
36501,36480,36062,418,0,0,0
36481,36480,36063,417,0,0,0
36441,36476,36064,412,0,0,0
36421,36471,36065,406,0,0,0
36481,36472,36066,406,0,0,0
36540,36479,36067,412,0,0,0
36421,36473,36067,406,0,0,0
36481,36474,36068,406,0,0,0
36481,36474,36069,406,0,0,0
36481,36475,36070,405,0,0,0
36481,36476,36071,405,0,0,0
36481,36476,36071,405,0,0,0
36481,36477,36072,405,0,0,0
36501,36479,36073,406,0,0,0
36421,36473,36074,400,0,0,0
36481,36474,36075,400,0,0,0
36421,36469,36075,394,0,0,0
36421,36464,36076,388,0,0,0
36421,36460,36077,383,0,0,0
36421,36456,36077,379,0,0,0
36501,36460,36078,382,0,0,0
36481,36462,36079,384,0,0,0
36481,36464,36080,385,0,0,0
36421,36460,36080,380,0,0,0
36481,36462,36081,381,0,0,0
36501,36466,36082,384,0,0,0
36421,36461,36083,379,0,0,0
36481,36463,36084,380,0,0,0
36481,36465,36084,381,0,0,0
36481,36467,36085,382,0,0,0
36481,36468,36086,382,0,0,0
36481,36469,36087,383,0,0,0
36481,36471,36088,383,0,0,0
36481,36472,36088,383,0,0,0
36481,36473,36089,384,0,0,0
36401,36465,36090,376,0,0,0
36421,36461,36090,371,0,0,0
36501,36465,36091,374,0,0,0
36421,36461,36092,369,0,0,0
36501,36465,36093,372,0,0,0
36421,36460,36093,367,0,0,0
36481,36462,36094,368,0,0,0
36481,36464,36095,369,0,0,0
36501,36468,36096,372,0,0,0
36421,36463,36096,367,0,0,0
36501,36467,36097,370,0,0,0
36481,36468,36098,370,0,0,0
36481,36470,36099,371,0,0,0
36421,36465,36099,365,0,0,0
36481,36466,36100,366,0,0,0
36481,36468,36101,367,0,0,0
36481,36469,36102,368,0,0,0
36401,36462,36102,360,0,0,0
36421,36458,36103,355,0,0,0
36481,36460,36104,357,0,0,0
36421,36457,36104,352,0,0,0
36421,36453,36105,348,0,0,0
36481,36456,36106,350,0,0,0
36421,36452,36106,346,0,0,0
36421,36449,36107,342,0,0,0
36481,36452,36108,345,0,0,0
36481,36455,36108,347,0,0,0
36481,36458,36109,349,0,0,0
36481,36460,36110,350,0,0,0
36421,36456,36111,346,0,0,0
36421,36453,36111,341,0,0,0
36481,36455,36112,344,0,0,0
36481,36458,36113,345,0,0,0
36481,36460,36113,347,0,0,0
36481,36462,36114,348,0,0,0
36481,36464,36115,349,0,0,0
36421,36460,36115,344,0,0,0
36481,36462,36116,346,0,0,0
36441,36460,36117,343,0,0,0
36481,36462,36118,344,0,0,0
36501,36466,36118,348,0,0,0
36421,36461,36119,342,0,0,0
36421,36457,36120,338,0,0,0
36481,36460,36120,339,0,0,0
36481,36462,36121,341,0,0,0
36481,36464,36122,342,0,0,0
36481,36466,36122,343,0,0,0
36540,36473,36123,350,0,0,0
36481,36474,36124,350,0,0,0
36580,36484,36125,359,0,0,0
36421,36478,36126,353,0,0,0
36421,36472,36126,346,0,0,0
36481,36473,36127,346,0,0,0
36501,36476,36128,348,0,0,0
36421,36470,36128,342,0,0,0
36481,36472,36129,343,0,0,0
36401,36464,36129,335,0,0,0
36481,36466,36130,336,0,0,0
36481,36468,36131,337,0,0,0
36501,36471,36132,339,0,0,0
36421,36466,36132,334,0,0,0
36421,36461,36133,329,0,0,0
36481,36463,36133,330,0,0,0
36481,36465,36134,331,0,0,0
36441,36463,36135,328,0,0,0
36481,36465,36135,329,0,0,0
36481,36466,36136,330,0,0,0
36481,36468,36137,331,0,0,0
36421,36463,36137,326,0,0,0
36481,36465,36138,327,0,0,0
36481,36466,36139,328,0,0,0
36501,36470,36139,330,0,0,0
36481,36471,36140,331,0,0,0
36501,36474,36141,333,0,0,0
36481,36475,36142,333,0,0,0
36481,36475,36142,333,0,0,0
36481,36476,36143,333,0,0,0
36481,36476,36144,333,0,0,0
36481,36477,36144,333,0,0,0
36481,36477,36145,332,0,0,0
36481,36478,36146,332,0,0,0
36481,36478,36146,332,0,0,0
36501,36480,36147,333,0,0,0
36481,36480,36148,333,0,0,0
36481,36480,36148,332,0,0,0
36421,36474,36149,326,0,0,0
36481,36475,36150,326,0,0,0
36421,36470,36150,320,0,0,0
36481,36471,36151,320,0,0,0
36501,36474,36151,322,0,0,0
36481,36475,36152,322,0,0,0
36481,36475,36153,322,0,0,0
36481,36476,36153,322,0,0,0
36421,36470,36154,316,0,0,0
36421,36465,36155,311,0,0,0
36421,36461,36155,306,0,0,0
36481,36463,36156,307,0,0,0
36421,36459,36156,302,0,0,0
36481,36461,36157,304,0,0,0
36481,36463,36158,305,0,0,0
36501,36467,36158,309,0,0,0
36481,36468,36159,309,0,0,0
36441,36465,36159,306,0,0,0
36501,36469,36160,309,0,0,0
36501,36472,36161,311,0,0,0
36421,36467,36161,306,0,0,0
36481,36468,36162,307,0,0,0
36481,36470,36163,307,0,0,0
36501,36473,36163,310,0,0,0
36540,36480,36164,316,0,0,0
36481,36480,36165,315,0,0,0
36421,36474,36165,309,0,0,0
36421,36469,36166,303,0,0,0
36401,36462,36166,296,0,0,0
36481,36464,36167,297,0,0,0
36421,36459,36167,292,0,0,0
36481,36462,36168,294,0,0,0
36481,36464,36169,295,0,0,0
36481,36465,36169,296,0,0,0
36481,36467,36170,297,0,0,0
36481,36468,36170,298,0,0,0
36421,36464,36171,293,0,0,0
36481,36465,36172,294,0,0,0
36540,36473,36172,300,0,0,0
36421,36468,36173,295,0,0,0
36421,36463,36173,290,0,0,0
36501,36467,36174,293,0,0,0
36481,36468,36175,294,0,0,0
36481,36469,36175,294,0,0,0
36481,36471,36176,295,0,0,0
36501,36474,36177,297,0,0,0
36481,36474,36177,297,0,0,0
36421,36469,36178,291,0,0,0
36501,36472,36178,294,0,0,0
36421,36467,36179,288,0,0,0
36481,36468,36179,289,0,0,0
36481,36470,36180,290,0,0,0
36481,36471,36181,290,0,0,0
36401,36464,36181,283,0,0,0
36481,36466,36182,284,0,0,0
36481,36467,36182,285,0,0,0
36481,36468,36183,286,0,0,0
36441,36466,36183,282,0,0,0
36501,36469,36184,285,0,0,0
36481,36470,36185,286,0,0,0
36481,36471,36185,286,0,0,0
36441,36468,36186,283,0,0,0
36421,36464,36186,278,0,0,0
36501,36467,36187,281,0,0,0
36501,36471,36187,283,0,0,0
36481,36472,36188,284,0,0,0
36481,36473,36189,284,0,0,0
36421,36468,36189,279,0,0,0
36580,36479,36190,289,0,0,0
36679,36499,36191,308,0,0,0
36421,36491,36191,300,0,0,0
36441,36486,36192,294,0,0,0
36441,36482,36192,289,0,0,0
36501,36483,36193,291,0,0,0
36580,36493,36194,299,0,0,0
36481,36492,36194,298,0,0,0
36481,36491,36195,296,0,0,0
36481,36490,36195,294,0,0,0
36481,36489,36196,293,0,0,0
36421,36482,36196,286,0,0,0
36481,36482,36197,285,0,0,0
36481,36482,36198,284,0,0,0
36421,36476,36198,278,0,0,0
36421,36470,36198,272,0,0,0
36501,36473,36199,274,0,0,0
36481,36474,36200,275,0,0,0
36481,36475,36200,275,0,0,0
36481,36475,36201,275,0,0,0
36481,36476,36201,275,0,0,0
36481,36477,36202,275,0,0,0
36481,36477,36202,275,0,0,0
36481,36477,36203,274,0,0,0
36481,36478,36204,274,0,0,0
36481,36478,36204,274,0,0,0
36481,36478,36205,274,0,0,0
36580,36488,36205,283,0,0,0
36481,36488,36206,282,0,0,0
36501,36489,36207,283,0,0,0
36481,36488,36207,281,0,0,0
36421,36482,36208,274,0,0,0
36481,36481,36208,273,0,0,0
36421,36475,36209,267,0,0,0
36481,36476,36209,267,0,0,0
36421,36471,36209,261,0,0,0
36501,36474,36210,263,0,0,0
36421,36468,36210,258,0,0,0
36421,36464,36211,253,0,0,0
36481,36465,36211,254,0,0,0
36421,36461,36212,249,0,0,0
36421,36457,36212,245,0,0,0
36481,36459,36213,246,0,0,0
36421,36455,36213,242,0,0,0
36441,36454,36214,240,0,0,0
36580,36467,36214,252,0,0,0
36481,36468,36215,253,0,0,0
36481,36469,36216,254,0,0,0
36501,36472,36216,256,0,0,0
36481,36473,36217,257,0,0,0
36401,36466,36217,249,0,0,0
36481,36468,36218,250,0,0,0
36421,36463,36218,245,0,0,0
36481,36465,36218,246,0,0,0
36540,36472,36219,253,0,0,0
36421,36467,36220,248,0,0,0
36481,36469,36220,249,0,0,0
36361,36458,36220,237,0,0,0
36540,36466,36221,245,0,0,0
36481,36467,36221,246,0,0,0
36421,36463,36222,241,0,0,0
36421,36459,36222,236,0,0,0
36421,36455,36223,232,0,0,0
36441,36453,36223,230,0,0,0
36481,36456,36224,233,0,0,0
36481,36459,36224,235,0,0,0
36540,36467,36225,242,0,0,0
36481,36468,36225,243,0,0,0
36501,36472,36226,246,0,0,0
36481,36472,36226,246,0,0,0
36421,36467,36227,241,0,0,0
36481,36469,36227,241,0,0,0
36501,36472,36228,244,0,0,0
36421,36467,36228,239,0,0,0
36361,36456,36228,228,0,0,0
36421,36453,36229,224,0,0,0
36481,36456,36229,226,0,0,0
36501,36460,36230,230,0,0,0
36401,36454,36230,224,0,0,0
36580,36467,36231,236,0,0,0
36481,36468,36231,237,0,0,0
36421,36463,36232,232,0,0,0
36481,36465,36232,233,0,0,0
36481,36467,36233,234,0,0,0
36481,36468,36233,235,0,0,0
36501,36471,36234,238,0,0,0
36421,36466,36234,232,0,0,0
36481,36468,36235,233,0,0,0
36421,36463,36235,228,0,0,0
36481,36465,36236,229,0,0,0
36441,36463,36236,227,0,0,0
36481,36464,36237,228,0,0,0
36421,36460,36237,223,0,0,0
36361,36450,36237,213,0,0,0
36481,36453,36238,216,0,0,0
36441,36452,36238,214,0,0,0
36401,36447,36238,209,0,0,0
36421,36444,36239,206,0,0,0
36421,36442,36239,203,0,0,0
36441,36442,36239,202,0,0,0
36501,36448,36240,208,0,0,0
36481,36451,36240,211,0,0,0
36481,36454,36241,213,0,0,0
36421,36451,36241,209,0,0,0
36421,36448,36242,206,0,0,0
36481,36451,36242,209,0,0,0
36421,36448,36243,206,0,0,0
36481,36451,36243,208,0,0,0
36401,36446,36243,203,0,0,0
36421,36444,36244,200,0,0,0
36501,36450,36244,205,0,0,0
36481,36453,36245,208,0,0,0
36361,36444,36245,199,0,0,0
36421,36441,36245,196,0,0,0
36580,36455,36246,209,0,0,0
36481,36458,36246,211,0,0,0
36481,36460,36247,213,0,0,0
36481,36462,36247,215,0,0,0
36501,36466,36248,218,0,0,0
36481,36468,36248,219,0,0,0
36421,36463,36249,214,0,0,0
36421,36459,36249,210,0,0,0
36481,36461,36249,211,0,0,0
36481,36463,36250,213,0,0,0
36421,36459,36250,208,0,0,0
36421,36455,36251,204,0,0,0
36481,36458,36251,206,0,0,0
36421,36454,36251,203,0,0,0
36421,36451,36252,199,0,0,0
36401,36446,36252,194,0,0,0
36481,36449,36253,197,0,0,0
36481,36452,36253,199,0,0,0
36481,36455,36253,202,0,0,0
36580,36468,36254,214,0,0,0
36501,36471,36255,216,0,0,0
36481,36472,36255,217,0,0,0
36540,36479,36256,223,0,0,0
36481,36479,36256,223,0,0,0
36481,36479,36257,223,0,0,0
36481,36479,36257,222,0,0,0
36481,36480,36257,222,0,0,0
36481,36480,36258,222,0,0,0
36481,36480,36258,222,0,0,0
36421,36474,36259,215,0,0,0
36421,36469,36259,210,0,0,0
36481,36470,36259,211,0,0,0
36481,36471,36260,211,0,0,0
36540,36478,36260,218,0,0,0
36481,36478,36261,217,0,0,0
36481,36478,36261,217,0,0,0
36401,36471,36262,209,0,0,0
36580,36482,36262,219,0,0,0
36481,36482,36263,219,0,0,0
36481,36482,36263,218,0,0,0
36441,36477,36263,214,0,0,0
36501,36480,36264,216,0,0,0
36481,36480,36264,216,0,0,0
36540,36486,36265,221,0,0,0
36481,36485,36265,220,0,0,0
36501,36487,36266,221,0,0,0
36540,36492,36266,226,0,0,0
36481,36491,36267,224,0,0,0
36501,36492,36267,225,0,0,0
36481,36491,36268,223,0,0,0
36481,36490,36268,222,0,0,0
36401,36481,36268,213,0,0,0
36540,36487,36269,218,0,0,0
36481,36486,36269,217,0,0,0
36421,36480,36270,210,0,0,0
36540,36486,36270,216,0,0,0
36481,36485,36271,215,0,0,0
36501,36487,36271,216,0,0,0
36481,36486,36272,215,0,0,0
36481,36486,36272,214,0,0,0
36481,36485,36272,213,0,0,0
36481,36485,36273,212,0,0,0
36421,36479,36273,205,0,0,0
36481,36479,36273,205,0,0,0
36481,36479,36274,205,0,0,0
36481,36479,36274,205,0,0,0
36481,36479,36275,205,0,0,0
36481,36480,36275,204,0,0,0
36540,36486,36276,210,0,0,0
36501,36487,36276,211,0,0,0
36421,36481,36276,204,0,0,0
36481,36481,36277,204,0,0,0
36501,36483,36277,205,0,0,0
36501,36484,36278,207,0,0,0
36421,36478,36278,200,0,0,0
36421,36472,36278,194,0,0,0
36481,36473,36279,195,0,0,0
36421,36468,36279,189,0,0,0
36481,36469,36279,190,0,0,0
36481,36470,36280,191,0,0,0
36481,36472,36280,191,0,0,0
36481,36472,36281,192,0,0,0
36481,36473,36281,192,0,0,0
36481,36474,36281,193,0,0,0
36481,36475,36282,193,0,0,0
36481,36475,36282,193,0,0,0
36421,36470,36282,187,0,0,0
36421,36465,36283,182,0,0,0
36501,36469,36283,185,0,0,0
36481,36470,36284,186,0,0,0
36481,36471,36284,187,0,0,0
36421,36466,36284,182,0,0,0
36481,36467,36285,183,0,0,0
36580,36479,36285,193,0,0,0
36421,36473,36286,187,0,0,0
36481,36474,36286,188,0,0,0
36501,36477,36286,190,0,0,0
36481,36477,36287,190,0,0,0
36481,36477,36287,190,0,0,0
36481,36478,36288,190,0,0,0
36481,36478,36288,190,0,0,0
36401,36470,36288,182,0,0,0
36401,36463,36288,175,0,0,0
36421,36459,36289,171,0,0,0
36481,36461,36289,172,0,0,0
36481,36463,36289,174,0,0,0
36401,36457,36290,167,0,0,0
36421,36453,36290,164,0,0,0
36501,36458,36290,168,0,0,0
36481,36460,36291,170,0,0,0
36481,36463,36291,171,0,0,0
36481,36464,36291,173,0,0,0
36481,36466,36292,174,0,0,0
36501,36470,36292,177,0,0,0
36481,36471,36293,178,0,0,0
36481,36472,36293,179,0,0,0
36421,36467,36293,173,0,0,0
36481,36468,36294,174,0,0,0
36481,36469,36294,175,0,0,0
36401,36463,36294,168,0,0,0
36481,36464,36295,170,0,0,0
36481,36466,36295,171,0,0,0
36481,36468,36295,172,0,0,0
36421,36463,36296,167,0,0,0
36481,36465,36296,169,0,0,0
36421,36460,36296,164,0,0,0
36481,36462,36297,166,0,0,0
36481,36464,36297,167,0,0,0
36421,36460,36297,163,0,0,0
36481,36462,36298,164,0,0,0
36501,36466,36298,168,0,0,0
36481,36467,36298,169,0,0,0
36481,36469,36299,170,0,0,0
36361,36458,36299,159,0,0,0
36421,36454,36299,155,0,0,0
36481,36457,36300,157,0,0,0
36481,36459,36300,160,0,0,0
36441,36458,36300,157,0,0,0
36361,36448,36300,148,0,0,0
36481,36451,36301,151,0,0,0
36481,36454,36301,153,0,0,0
36501,36459,36301,157,0,0,0
36421,36455,36302,153,0,0,0
36481,36458,36302,156,0,0,0
36481,36460,36302,158,0,0,0
36421,36456,36303,154,0,0,0
36481,36459,36303,156,0,0,0
36540,36467,36303,163,0,0,0
36481,36468,36304,164,0,0,0
36481,36469,36304,165,0,0,0
36481,36471,36304,166,0,0,0
36501,36474,36305,169,0,0,0
36481,36474,36305,169,0,0,0
36481,36475,36306,169,0,0,0
36540,36482,36306,176,0,0,0
36481,36481,36306,175,0,0,0
36361,36469,36307,163,0,0,0
36481,36471,36307,164,0,0,0
36481,36472,36307,164,0,0,0
36501,36475,36308,167,0,0,0
36421,36469,36308,161,0,0,0
36501,36472,36308,164,0,0,0
36481,36473,36309,165,0,0,0
36481,36474,36309,165,0,0,0
36481,36475,36309,165,0,0,0
36481,36475,36310,166,0,0,0
36481,36476,36310,166,0,0,0
36540,36482,36310,172,0,0,0
36441,36478,36311,167,0,0,0
36421,36472,36311,162,0,0,0
36481,36473,36311,162,0,0,0
36481,36474,36312,163,0,0,0
36501,36477,36312,165,0,0,0
36421,36471,36312,159,0,0,0
36501,36474,36313,162,0,0,0
36421,36469,36313,156,0,0,0
36481,36470,36313,157,0,0,0
36481,36471,36313,158,0,0,0
36421,36466,36314,152,0,0,0
36501,36470,36314,156,0,0,0
36481,36471,36314,156,0,0,0
36481,36472,36315,157,0,0,0
36540,36479,36315,163,0,0,0
36501,36481,36316,165,0,0,0
36421,36475,36316,159,0,0,0
36481,36475,36316,159,0,0,0
36421,36470,36316,154,0,0,0
36481,36471,36317,155,0,0,0
30344,30341,30163,178,0,1,0
30304,30337,30163,174,0,1,0
30364,30340,30163,176,0,1,0
30324,30338,30164,174,0,1,0
30344,30339,30164,175,0,1,0
30344,30339,30165,175,0,1,0
30344,30340,30165,175,0,1,0
30304,30336,30165,171,0,1,0
30364,30339,30166,173,0,1,0
30304,30336,30166,170,0,1,0
30304,30332,30166,166,0,1,0
30304,30330,30166,163,0,1,0
30304,30327,30167,160,0,1,0
30304,30325,30167,158,0,1,0
30324,30325,30167,157,0,1,0
30324,30325,30168,157,0,1,0
30364,30328,30168,160,0,1,0
30344,30330,30168,162,0,1,0
30324,30329,30169,161,0,1,0
30344,30331,30169,162,0,1,0
30324,30330,30169,161,0,1,0
30324,30330,30170,160,0,1,0
30304,30327,30170,157,0,1,0
30304,30325,30170,155,0,1,0
30324,30325,30171,154,0,1,0
30324,30325,30171,154,0,1,0
30364,30329,30171,157,0,1,0
30364,30330,30172,158,0,1,0
30364,30333,30172,161,0,1,0
30304,30330,30173,158,0,1,0
30324,30330,30173,157,0,1,0
30304,30327,30173,154,0,1,0
30324,30327,30173,153,0,1,0
30404,30335,30174,161,0,1,0
30364,30337,30174,163,0,1,0
30304,30334,30174,160,0,1,0
30324,30333,30175,158,0,1,0
30404,30340,30175,165,0,1,0
30344,30341,30176,165,0,1,0
30344,30341,30176,165,0,1,0
30404,30347,30176,171,0,1,0
30304,30343,30177,166,0,1,0
30324,30341,30177,164,0,1,0
30304,30337,30177,160,0,1,0
30304,30334,30177,156,0,1,0
30304,30331,30178,153,0,1,0
30364,30334,30178,156,0,1,0
30304,30331,30178,153,0,1,0
30304,30329,30179,150,0,1,0
30245,30320,30179,141,0,1,0
30304,30319,30179,140,0,1,0
30324,30319,30179,140,0,1,0
30265,30314,30179,134,0,1,0
30205,30303,30180,123,0,1,0
30304,30303,30180,123,0,1,0
30324,30305,30180,125,0,1,0
30205,30295,30180,115,0,1,0
30304,30296,30180,116,0,1,0
30205,30287,30180,106,0,1,0
30304,30289,30181,108,0,1,0
30205,30280,30181,99,0,1,0
30304,30283,30181,102,0,1,0
30245,30279,30181,98,0,1,0
30265,30277,30181,96,0,1,0
30245,30274,30181,93,0,1,0
30265,30273,30182,92,0,1,0
30205,30266,30182,85,0,1,0
30205,30260,30182,79,0,1,0
30245,30259,30182,77,0,1,0
30265,30259,30182,77,0,1,0
30245,30258,30182,76,0,1,0
30304,30263,30182,80,0,1,0
30324,30269,30183,86,0,1,0
30245,30266,30183,84,0,1,0
30205,30260,30183,77,0,1,0
30205,30255,30183,72,0,1,0
30304,30260,30183,77,0,1,0
30245,30258,30183,75,0,1,0
30304,30263,30183,79,0,1,0
30304,30267,30184,83,0,1,0
30245,30265,30184,81,0,1,0
30304,30269,30184,85,0,1,0
30265,30268,30184,84,0,1,0
30205,30262,30184,78,0,1,0
30245,30260,30184,76,0,1,0
30304,30265,30185,80,0,1,0
30304,30269,30185,84,0,1,0
30205,30262,30185,77,0,1,0
30304,30266,30185,81,0,1,0
30205,30260,30185,75,0,1,0
30205,30255,30185,69,0,1,0
30304,30260,30186,74,0,1,0
30304,30264,30186,78,0,1,0
30304,30268,30186,82,0,1,0
30304,30272,30186,85,0,1,0
30205,30265,30186,79,0,1,0
30364,30275,30187,88,0,1,0
30364,30284,30187,97,0,1,0
30304,30286,30187,99,0,1,0
30324,30290,30188,102,0,1,0
30304,30291,30188,103,0,1,0
30265,30288,30188,101,0,1,0
30364,30296,30188,108,0,1,0
30245,30291,30188,103,0,1,0
30364,30298,30189,109,0,1,0
30304,30299,30189,110,0,1,0
30304,30299,30189,110,0,1,0
30265,30296,30189,107,0,1,0
30304,30297,30190,107,0,1,0
30304,30297,30190,108,0,1,0
30304,30298,30190,108,0,1,0
30324,30301,30190,110,0,1,0
30404,30311,30191,120,0,1,0
30304,30310,30191,119,0,1,0
30404,30320,30191,128,0,1,0
31337,30421,30194,228,0,1,0
31099,30489,30196,294,0,1,0
30503,30491,30196,294,0,1,0
30642,30506,30197,309,0,1,0
31099,30565,30199,366,0,1,0
31317,30640,30201,439,0,1,0
31218,30698,30203,495,0,1,0
31258,30754,30205,549,0,1,0
31774,30856,30208,648,0,1,0
31853,30956,30212,744,0,1,0
30543,30914,30212,702,0,1,0
29967,30820,30212,608,0,1,0
30443,30782,30212,570,0,1,0
30483,30752,30213,539,0,1,0
30443,30721,30213,508,0,1,0
30364,30685,30214,472,0,1,0
30404,30657,30214,443,0,1,0
30443,30636,30214,421,0,1,0
30404,30613,30215,398,0,1,0
30443,30596,30215,380,0,1,0
30404,30577,30216,361,0,1,0
30463,30565,30216,349,0,1,0
30443,30553,30217,336,0,1,0
30543,30552,30217,335,0,1,0
30463,30543,30218,325,0,1,0
30443,30533,30218,315,0,1,0
30483,30528,30219,309,0,1,0
30483,30524,30219,304,0,1,0
30364,30508,30220,288,0,1,0
30404,30497,30220,277,0,1,0
30483,30496,30220,275,0,1,0
30443,30491,30221,270,0,1,0
30364,30478,30221,257,0,1,0
30364,30466,30222,245,0,1,0
30304,30450,30222,229,0,1,0
30364,30442,30222,220,0,1,0
30304,30428,30222,206,0,1,0
30205,30406,30222,183,0,1,0
30205,30386,30222,163,0,1,0
30304,30377,30222,155,0,1,0
30304,30370,30222,148,0,1,0
30245,30357,30222,135,0,1,0
30324,30354,30223,132,0,1,0
30304,30349,30223,126,0,1,0
30205,30335,30223,112,0,1,0
30304,30332,30223,109,0,1,0
30304,30329,30223,106,0,1,0
30324,30328,30223,105,0,1,0
30304,30326,30223,103,0,1,0
30304,30324,30224,100,0,1,0
30304,30322,30224,98,0,1,0
30304,30320,30224,96,0,1,0
30304,30318,30224,94,0,1,0
30304,30317,30224,93,0,1,0
30265,30312,30224,87,0,1,0
30364,30317,30225,92,0,1,0
30324,30318,30225,93,0,1,0
31139,30400,30227,173,0,1,0
30980,30458,30228,230,0,1,0
31853,30597,30231,366,0,1,0
31913,30729,30235,494,0,1,0
31754,30831,30238,594,0,1,0
31456,30894,30240,654,0,1,0
31218,30926,30242,684,0,1,0
30801,30914,30243,670,0,1,0
30146,30837,30243,594,0,1,0
30007,30754,30243,511,0,1,0
29868,30665,30242,423,0,1,0
29868,30586,30241,344,0,1,0
29510,30478,30240,238,0,1,0
29133,30344,30238,106,0,1,0
26650,29974,30230,-256,0,1,0
24208,29398,30218,-821,0,1,0
20335,28491,30199,-1707,0,1,0
21169,27759,30180,-2421,0,1,0
18488,26832,30157,-3325,0,1,0
17317,25880,30131,-4251,0,1,0
16284,24921,30104,-5183,0,1,0
13226,23751,30070,-6319,0,1,0
15867,22963,30042,-7079,0,1,0
30543,23721,30043,-6322,0,1,0
30503,24399,30043,-5644,0,1,0
30503,25010,30044,-5035,0,1,0
30523,25561,30045,-4485,0,1,0
30483,26053,30046,-3993,0,1,0
30483,26496,30047,-3551,0,1,0
30523,26899,30048,-3149,0,1,0
30583,27267,30049,-2782,0,1,0
30583,27599,30050,-2451,0,1,0
30602,27899,30051,-2152,0,1,0
30583,28167,30052,-1885,0,1,0
30443,28395,30053,-1658,0,1,0
30245,28580,30054,-1474,0,1,0
30205,28743,30054,-1311,0,1,0
30205,28889,30054,-1165,0,1,0
30205,29020,30054,-1034,0,1,0
30205,29139,30055,-916,0,1,0
30205,29245,30055,-810,0,1,0
30205,29341,30055,-714,0,1,0
30205,29428,30056,-628,0,1,0
30165,29501,30056,-554,0,1,0
30146,29566,30056,-490,0,1,0
30146,29624,30056,-432,0,1,0
30146,29676,30057,-380,0,1,0
30146,29723,30057,-334,0,1,0
30205,29771,30057,-286,0,1,0
30165,29811,30057,-247,0,1,0
30205,29850,30058,-207,0,1,0
30245,29890,30058,-168,0,1,0
30205,29921,30058,-137,0,1,0
30205,29950,30058,-109,0,1,0
30245,29979,30059,-80,0,1,0
30205,30002,30059,-58,0,1,0
30165,30018,30059,-41,0,1,0
30205,30037,30060,-23,0,1,0
30205,30054,30060,-6,0,1,0
30205,30069,30060,8,0,1,0
30205,30082,30061,22,0,1,0
30146,30089,30061,28,0,1,0
30265,30106,30061,45,0,1,0
30165,30112,30061,51,0,1,0
30265,30127,30062,66,0,1,0
30205,30135,30062,73,0,1,0
30245,30146,30062,84,0,1,0
30324,30164,30063,101,0,1,0
30245,30172,30063,109,0,1,0
30801,30235,30065,170,0,1,0
31635,30375,30068,307,0,1,0
31814,30519,30071,447,0,1,0
31853,30652,30075,577,0,1,0
31933,30780,30079,702,0,1,0
31873,30890,30082,807,0,1,0
31953,30996,30086,910,0,1,0
31953,31092,30090,1002,0,1,0
31973,31180,30094,1086,0,1,0
32032,31265,30097,1168,0,1,0
